city_name_remove,city_id_name_remove
上海,金华
安康,十堰
昭通,重庆
周口,洛阳
淮北,合肥
贺州,永州
唐山,廊坊
扬州,盐城
广州,揭阳
赤峰,锡林郭勒盟
广州,汕头
北海,玉林
嘉兴,绍兴
深圳,揭阳
苏州,宁波
重庆,武汉
泰州,常州
重庆,毕节
保定,邯郸
温州,宁波
东莞,中山
宿迁,苏州
平凉,兰州
信阳,南阳
北京,邢台
漳州,福州
重庆,荆州
昆明,德宏傣族景颇族自治州
杭州,南京
广州,赣州
赤峰,承德
南阳,洛阳
渭南,运城
北京,长春
湖州,宣城
延安,渭南
德州,天津
桂林,梧州
长沙,武汉
兰州,陇南
上海,台州
厦门,莆田
阜阳,上海
抚州,鹰潭
南昌,鹰潭
上海,温州
广州,阳江
嘉兴,宁波
苏州,扬州
北京,大同
