city_name_remove,city_id_name_remove
济南,泰安
武威,兰州
深圳,汕尾
深圳,梅州
深圳,河源
长春,松原
聊城,濮阳
泰安,济宁
保山,临沧
松原,白城
嘉兴,上海
温州,宁德
上海,南通
宁波,上海
无锡,上海
吉安,赣州
盘锦,营口
濮阳,安阳
潍坊,日照
深圳,揭阳
