city_name_add,city_id_name_add
郑州,新乡
佛山,江门
上海,嘉兴
石家庄,衡水
南京,滁州
郑州,许昌
清远,佛山
唐山,秦皇岛
滨州,东营
忻州,太原
曲靖,毕节
广州,江门
苏州,无锡
