city_name_remove,city_id_name_remove
上海,苏州
鄂尔多斯,包头
苏州,南通
苏州,无锡
泰安,济宁
长沙,邵阳
武汉,孝感
永州,衡阳
嘉兴,苏州
邵阳,娄底
衡阳,郴州
长沙,衡阳
