city_name_remove,city_id_name_remove
重庆,武汉
长春,白山
天津,秦皇岛
滁州,扬州
淄博,临沂
杭州,无锡
广州,南宁
巴彦淖尔,乌海
合肥,苏州
武汉,潜江
兰州,西宁
北京,烟台
镇江,无锡
蚌埠,亳州
上海,芜湖
上海,六安
深圳,湛江
东莞,河源
杭州,宣城
阜阳,上海
蚌埠,淮南
太原,晋城
深圳,茂名
