city_name,indicator_value,edgenum
潍坊,2.33,3
承德,2.32,2
太原,2.32,1
晋城,2.32,1
齐齐哈尔,2.32,1
绥化,2.32,1
昆明,2.32,1
德宏傣族景颇族自治州,2.32,1
聊城,2.32,1
滨州,2.32,1
青岛,2.32,1
菏泽,2.32,1
泰安,2.32,1
保定,2.32,1
邢台,2.32,1
广州,2.31,1
郴州,2.31,1
石家庄,2.31,1
南昌,2.31,1
萍乡,2.31,1
赤峰,2.31,1
