city_name,indicator_value,edgenum
北京,1.50,8
上海,1.50,7
哈尔滨,1.49,4
长沙,1.49,3
南京,1.49,3
武汉,1.49,3
长春,1.49,3
成都,1.49,2
青岛,1.50,2
杭州,1.50,2
石家庄,1.50,2
呼和浩特,1.49,2
宁波,1.50,2
深圳,1.50,2
沈阳,1.50,2
湘西土家族苗族自治州,1.50,1
攀枝花,1.50,1
威海,1.50,1
唐山,1.50,1
济南,1.50,1
烟台,1.50,1
广州,1.50,1
南宁,1.50,1
芜湖,1.50,1
廊坊,1.50,1
苏州,1.50,1
太原,1.50,1
朔州,1.50,1
连云港,1.50,1
镇江,1.50,1
温州,1.50,1
徐州,1.50,1
张家界,1.50,1
台州,1.50,1
重庆,1.50,1
大同,1.50,1
黑河,1.50,1
鸡西,1.50,1
十堰,1.50,1
延边朝鲜族自治州,1.50,1
伊春,1.50,1
锡林郭勒盟,1.50,1
