city_name,indicator_value,edgenum
菏泽,2.48,2
张家口,2.49,1
锡林郭勒盟,2.49,1
濮阳,2.49,1
岳阳,2.49,1
常德,2.49,1
徐州,2.49,1
宁德,2.49,1
南平,2.49,1
重庆,2.49,1
乐山,2.49,1
梅州,2.49,1
河源,2.49,1
