city_name,indicator_value,edgenum
上海,2.52,8
深圳,2.55,3
北京,2.55,3
厦门,2.55,2
广州,2.56,2
蚌埠,2.56,2
重庆,2.56,2
福州,2.56,1
潮州,2.56,1
上饶,2.56,1
六安,2.56,1
安阳,2.56,1
滁州,2.56,1
南昌,2.56,1
桂林,2.56,1
南京,2.56,1
青岛,2.56,1
济宁,2.56,1
绵阳,2.56,1
苏州,2.56,1
泸州,2.56,1
内江,2.56,1
南宁,2.56,1
牡丹江,2.56,1
鸡西,2.56,1
张掖,2.55,1
兰州,2.55,1
