city_name,indicator_value,edgenum
黔南布依族苗族自治州,2.53,1
河池,2.53,1
安康,2.55,1
十堰,2.55,1
延安,2.56,1
渭南,2.56,1
吕梁,2.57,1
临汾,2.57,1
昆明,2.57,1
凉山彝族自治州,2.57,1
信阳,2.57,1
阜阳,2.57,1
北京,2.57,1
菏泽,2.57,1
巴中,2.57,1
广元,2.57,1
西安,2.57,1
平凉,2.57,1
武威,2.56,1
金昌,2.56,1
