city_name,indicator_value,edgenum
上海,1.96,2
东莞,1.96,1
湛江,1.96,1
梧州,1.96,1
佛山,1.96,1
北京,1.96,1
济宁,1.96,1
南昌,1.96,1
六安,1.96,1
