city_name,indicator_value,edgenum,degree
天津,29,4,"[('天津', 0)]"
南充,30,1,"[('南充', 1)]"
广元,30,1,"[('广元', 0)]"
来宾,31,1,"[('来宾', 0)]"
柳州,31,1,"[('柳州', 0)]"
沧州,31,1,"[('沧州', 0)]"
枣庄,32,1,"[('枣庄', 0)]"
济宁,32,1,"[('济宁', 0)]"
唐山,32,1,"[('唐山', 1)]"
北京,32,1,"[('北京', 2)]"
廊坊,32,1,"[('廊坊', 1)]"
绵阳,32,1,"[('绵阳', 2)]"
遂宁,32,1,"[('遂宁', 1)]"
