city_name,indicator_value,edgenum,degree
重庆,33,2,"[('重庆', 3)]"
达州,34,2,"[('达州', 0)]"
恩施土家族苗族自治州,34,1,"[('恩施土家族苗族自治州', 0)]"
南通,35,1,"[('南通', 0)]"
盐城,35,1,"[('盐城', 0)]"
巴中,35,1,"[('巴中', 0)]"
烟台,36,1,"[('烟台', 1)]"
威海,36,1,"[('威海', 0)]"
