city_name,indicator_value,edgenum,degree
菏泽,31,1,"[('菏泽', 0)]"
济宁,31,1,"[('济宁', 0)]"
郑州,32,1,"[('郑州', 0)]"
开封,32,1,"[('开封', 0)]"
张家口,33,1,"[('张家口', 0)]"
北京,33,1,"[('北京', 3)]"
南宁,34,1,"[('南宁', 3)]"
崇左,34,1,"[('崇左', 0)]"
西安,35,1,"[('西安', 2)]"
宝鸡,35,1,"[('宝鸡', 0)]"
临沂,36,1,"[('临沂', 0)]"
日照,36,1,"[('日照', 0)]"
芜湖,37,1,"[('芜湖', 0)]"
马鞍山,37,1,"[('马鞍山', 0)]"
广元,37,1,"[('广元', 1)]"
绵阳,37,1,"[('绵阳', 3)]"
达州,37,1,"[('达州', 3)]"
广安,37,1,"[('广安', 1)]"
巴中,37,1,"[('巴中', 1)]"
南充,37,1,"[('南充', 2)]"
