0,1,2
绍兴,杭州,{'weight': 0.0582562845899999}
宜春,南昌,{'weight': 0.0483633568799999}
南通,盐城,{'weight': 0.04573460151}
唐山,秦皇岛,{'weight': 0.0454599604799999}
淄博,潍坊,{'weight': 0.04419518841}
永州,郴州,{'weight': 0.0407853540899999}
