city_name,degree_superNode,degree_origion,edgenum
成都,8,10,2
内江,1,2,2
深圳,3,5,2
苏州,1,2,1
无锡,1,1,1
曲靖,1,2,1
毕节,3,3,1
汕尾,0,0,1
资阳,1,1,1
南充,1,2,1
广元,0,0,1
惠州,3,4,1
河源,0,0,1
来宾,0,1,1
柳州,0,0,1
揭阳,1,1,1
绵阳,2,3,1
遂宁,1,1,1
唐山,1,2,1
秦皇岛,0,0,1
达州,2,2,1
南京,1,2,1
滁州,0,0,1
