city_name,degree_superNode,degree_origion,edgenum
上海,42,34,8
深圳,26,23,3
北京,42,39,3
重庆,21,20,2
蚌埠,7,6,2
广州,31,29,2
厦门,8,8,2
六安,5,5,1
南京,20,20,1
苏州,18,18,1
上饶,7,7,1
福州,9,9,1
南宁,14,14,1
泸州,5,4,1
内江,5,5,1
桂林,5,5,1
潮州,3,3,1
绵阳,6,6,1
南昌,10,10,1
安阳,6,6,1
滁州,5,5,1
青岛,11,11,1
牡丹江,2,1,1
鸡西,2,2,1
济宁,8,8,1
张掖,1,[],1
兰州,11,11,1
