city_name,degree_superNode,degree_origion,edgenum
淄博,2,[],2
益阳,3,1,2
衡阳,4,2,2
湘潭,3,1,2
株洲,3,3,2
濮阳,1,[],1
聊城,1,1,1
烟台,2,1,1
威海,1,1,1
潍坊,2,2,1
济宁,2,1,1
菏泽,1,1,1
岳阳,2,2,1
南通,1,[],1
盐城,1,1,1
呼和浩特,1,[],1
包头,1,1,1
郴州,1,1,1
娄底,3,3,1
广州,7,6,1
中山,3,3,1
重庆,5,4,1
恩施土家族苗族自治州,1,1,1
滨州,1,1,1
常德,2,2,1
周口,2,1,1
阜阳,2,2,1
