city_name,degree_superNode,degree_origion,edgenum
上海,34,31,3
北京,41,38,3
广州,29,26,3
深圳,20,17,3
厦门,8,8,2
合肥,18,16,2
苏州,16,16,2
济宁,9,8,2
蚌埠,6,4,2
烟台,5,5,1
桂林,5,5,1
成都,25,24,1
贵阳,10,10,1
淮北,3,3,1
阜阳,8,8,1
长治,3,2,1
晋中,5,5,1
重庆,20,20,1
茂名,5,5,1
潍坊,10,10,1
南京,20,20,1
龙岩,4,3,1
福州,8,8,1
南阳,4,3,1
洛阳,5,5,1
武汉,18,18,1
郴州,5,5,1
徐州,9,9,1
亳州,6,6,1
太原,11,10,1
晋城,2,2,1
