city_name,degree_superNode,degree_origion,edgenum
连云港,2,[],2
深圳,6,4,2
临沂,5,4,2
宿迁,2,2,1
安庆,2,1,1
铜陵,1,1,1
揭阳,3,3,1
潍坊,4,4,1
泰安,2,1,1
济宁,3,3,1
汕尾,1,1,1
德州,4,3,1
沧州,3,3,1
