city_name,degree_superNode,degree_origion,edgenum
石家庄,14,13,1
阳泉,3,3,1
桂林,5,4,1
梧州,4,4,1
潍坊,13,12,1
菏泽,9,9,1
滨州,8,7,1
青岛,15,15,1
锦州,5,4,1
朝阳,4,4,1
滁州,4,3,1
扬州,9,9,1
