city_name,degree_superNode,degree_origion,edgenum
上海,30,33,3
杭州,13,15,2
无锡,7,8,2
深圳,14,16,2
武汉,15,17,2
蚌埠,3,5,2
湛江,3,3,1
重庆,18,18,1
茂名,3,3,1
宣城,4,4,1
滁州,3,4,1
扬州,5,5,1
潜江,1,1,1
镇江,5,5,1
天津,9,10,1
秦皇岛,3,3,1
东莞,7,8,1
河源,3,3,1
淮南,4,4,1
合肥,16,17,1
苏州,15,15,1
巴彦淖尔,3,4,1
乌海,1,1,1
淄博,5,6,1
临沂,9,9,1
六安,4,4,1
阜阳,7,7,1
北京,36,37,1
烟台,4,4,1
广州,24,25,1
南宁,12,12,1
亳州,5,5,1
太原,10,11,1
晋城,1,1,1
长春,10,11,1
白山,0,0,1
兰州,8,9,1
西宁,1,1,1
芜湖,4,4,1
