city_name,degree_superNode,degree_origion,edgenum
长沙,8,6,2
娄底,2,1,2
邵阳,2,2,2
枣庄,1,[],1
济宁,2,2,1
榆林,2,1,1
鄂尔多斯,1,1,1
中山,2,1,1
佛山,3,3,1
