city_name,degree_superNode,degree_origion,edgenum
上海,35,36,1
阜阳,5,5,1
苏州,17,18,1
连云港,5,5,1
沧州,7,8,1
唐山,7,7,1
兰州,10,11,1
庆阳,1,1,1
