city_name,degree_superNode,degree_origion,edgenum
邵阳,5,3,2
武汉,18,16,2
衡阳,6,6,1
合肥,17,16,1
苏州,17,17,1
天津,10,9,1
秦皇岛,4,4,1
重庆,19,19,1
滁州,4,3,1
扬州,6,6,1
巴彦淖尔,4,3,1
乌海,2,2,1
北京,38,37,1
烟台,5,5,1
淄博,6,5,1
临沂,10,10,1
永州,5,5,1
潜江,2,2,1
濮阳,4,3,1
邯郸,7,7,1
辽源,2,1,1
通化,2,2,1
上海,34,33,1
淮南,5,5,1
