city_name,degree_superNode,degree_origion,edgenum
渭南,2,4,2
东莞,8,10,2
平凉,0,2,2
厦门,5,6,1
三明,3,3,1
恩施土家族苗族自治州,3,4,1
武汉,15,15,1
北京,36,37,1
聊城,5,5,1
株洲,3,4,1
萍乡,2,2,1
延安,2,2,1
吕梁,3,4,1
临汾,3,3,1
郑州,18,19,1
上海,32,32,1
铜川,1,1,1
苏州,15,16,1
宿迁,3,3,1
清远,3,3,1
南昌,7,8,1
鹰潭,1,1,1
芜湖,5,6,1
铜陵,2,2,1
茂名,4,4,1
西安,18,18,1
兰州,9,9,1
天水,3,4,1
陇南,1,1,1
江门,6,7,1
阳江,1,1,1
张家口,4,5,1
乌兰察布,3,3,1
