city_name,degree_superNode,degree_origion,edgenum
红河哈尼族彝族自治州,2,1,1
文山壮族苗族自治州,1,1,1
曲靖,2,1,1
毕节,4,4,1
苏州,2,1,1
无锡,2,2,1
