city_name,degree_superNode,degree_origion,edgenum
上海,39,34,5
北京,41,39,2
张掖,1,[],1
兰州,11,11,1
青岛,11,11,1
济南,17,17,1
重庆,20,19,1
深圳,24,24,1
福州,9,9,1
昆明,16,16,1
厦门,7,7,1
南昌,10,10,1
石家庄,14,13,1
秦皇岛,5,5,1
苏州,18,18,1
