city_name,degree_superNode,degree_origion,edgenum
上海,23,30,7
北京,31,36,5
苏州,13,14,2
武汉,13,14,2
东莞,5,7,2
江门,4,5,2
深圳,12,13,2
镇江,3,3,2
西安,16,17,2
张掖,0,1,1
兰州,7,7,1
大连,4,4,1
合肥,15,15,1
信阳,4,4,1
德州,6,6,1
长沙,17,17,1
昆明,13,14,1
六盘水,5,5,1
乌兰察布,2,3,1
包头,3,3,1
天津,8,8,1
广州,25,26,1
汕尾,2,2,1
淮南,3,3,1
天水,3,3,1
徐州,8,8,1
青岛,8,8,1
珠海,5,5,1
汕头,3,3,1
