city_name,degree_superNode,degree_origion,edgenum
萍乡,0,3,3
广州,17,19,2
文山壮族苗族自治州,2,3,1
百色,2,2,1
阳江,0,0,1
东莞,8,9,1
河源,2,2,1
泸州,3,4,1
自贡,2,2,1
阜阳,5,6,1
六安,3,3,1
株洲,3,3,1
大理白族自治州,3,4,1
临沧,1,1,1
长沙,11,11,1
滁州,3,4,1
扬州,3,3,1
赣州,2,2,1
宣城,2,3,1
南京,11,11,1
宜春,2,2,1
巴中,2,3,1
南充,4,4,1
衢州,2,3,1
上饶,4,4,1
