date,index
20221010,0.7613352
20221009,0.7665192
20221008,0.871722
20221007,0.8899956
20221006,0.9349344
20221005,1.0074132
20221004,1.0234836
20221003,0.953208
20221002,1.2444192
20221001,2.1801312
20220930,1.2697236
20220929,1.0654416
20220928,1.0503756
20220927,0.9436176
20220926,0.9121896
20220925,0.89829
20220924,0.9879084
20220923,0.9133884
20220922,0.9031176
20220921,0.9095652
20220920,0.8965728
20220919,0.9035388
20220918,0.9134532
20220917,0.971514
20220916,0.8917128
20220915,0.8681256
20220914,0.955476
20220913,1.0691352
20220912,1.0043676
20220911,0.9892044
20220910,1.4410548
20220909,1.0761012
20220908,1.1146896
20220907,0.9409932
20220906,0.8725644
20220905,0.791532
20220904,0.8151516
20220903,0.8167716
20220902,0.783108
20220901,0.9476676
20220831,1.1595312
20220830,1.1216232
20220829,0.9489636
20220828,1.0352772
20220827,1.096902
20220826,0.993222
20220825,0.9736848
20220824,0.9606924
20220823,0.9875196
20220822,0.8716248
20220821,0.8037468
20220820,0.8324532
20220819,0.8701668
20220818,1.1407068
20220817,1.1703204
20220816,1.196208
20220815,1.1932272
20220814,1.1945232
20220813,1.4269932
20220812,1.4081364
20220811,1.4206104
20220810,1.2042432
20220809,1.1227896
20220808,1.1582028
20220807,1.2298716
20220806,1.4221332
20220805,1.2308112
20220804,1.1516256
20220803,1.1406744
20220802,1.17693
20220801,1.3065624
20220731,1.3234428
20220730,1.4929272
20220729,1.2002256
20220728,1.0606464
20220727,1.0853676
20220726,1.117476
20220725,1.2547872
20220724,1.281582
20220723,1.4022072
20220722,1.2057984
20220721,1.142262
20220720,1.1416788
20220719,1.159596
20220718,1.2455208
20220717,1.28871
20220716,1.517292
20220715,1.5591204
20220714,1.2934404
20220713,1.1256084
20220712,1.1074968
20220711,1.2363516
20220710,1.222452
20220709,1.3900896
20220708,1.2202164
20220707,1.1611512
20220706,1.168344
20220705,1.04085
20220704,1.1381472
20220703,1.0942128
20220702,1.287252
20220701,1.0855944
20220630,0.9986652
20220629,0.9458532
20220628,0.9037656
20220627,0.9040572
20220626,0.9907272
20220625,1.0884456
20220624,0.972648
20220623,0.8927172
20220622,1.0842984
20220621,0.8784612
20220620,0.9384984
20220619,0.9121896
20220618,0.9866772
20220617,0.8942724
20220616,0.8655336
20220615,0.8727588
20220614,0.873342
20220613,0.8969292
20220612,0.8609328
20220611,0.9275796
20220610,0.8397432
20220609,1.2604896
20220608,0.7983036
20220607,0.836082
20220606,0.844668
20220605,0.8397756
20220604,0.8927496
20220603,1.2121164
20220602,0.9670104
20220601,0.9066816
20220531,0.92988
20220530,0.94608
20220529,0.8529948
20220528,0.89586
20220527,0.8139528
20220526,0.7827192
20220525,0.7550172
20220524,0.7697268
20220523,0.7898472
20220522,0.7828164
20220521,0.7345728
20220520,0.7415064
20220519,0.7168824
20220518,0.7006824
20220517,0.748278
20220516,0.7914348
20220515,0.7623396
20220514,0.8975772
20220513,0.8482968
20220512,0.7060284
20220511,0.9749808
20220510,0.8517636
20220509,0.6595992
20220508,0.5726052
20220507,0.5938596
20220506,0.5924016
20220505,0.610902
20220504,0.5771736
20220503,0.5512212
20220502,0.5532948
20220501,0.617706
20220430,0.6447276
20220429,0.5314248
20220428,0.4674348
20220427,0.5056344
20220426,0.4928364
20220425,0.4807188
20220424,0.4734936
20220423,0.4727484
20220422,0.4605012
20220421,0.5008716
20220420,0.5522904
20220419,0.567324
20220418,0.5659632
20220417,0.5477544
20220416,0.5617188
20220415,0.5220936
20220414,0.510138
