date,index
20221010,2.131434
20221009,2.165616
20221008,2.3962392
20221007,2.7952776
20221006,2.753352
20221005,2.645622
20221004,2.5358832
20221003,2.252124
20221002,2.4924672
20221001,3.8347992
20220930,3.2907384
20220929,2.6229744
20220928,2.7764532
20220927,2.8762776
20220926,2.740392
20220925,2.6408268
20220924,3.4675776
20220923,2.9348892
20220922,2.5679916
20220921,2.6821692
20220920,2.652912
20220919,2.545506
20220918,2.38302
20220917,2.8379484
20220916,2.218266
20220915,2.0804688
20220914,2.2687128
20220913,2.6674272
20220912,2.9246184
20220911,2.7200448
20220910,4.1706576
20220909,3.3591672
20220908,2.59524
20220907,2.6841132
20220906,2.8036044
20220905,2.7211464
20220904,2.5157304
20220903,3.4012872
20220902,2.9006424
20220901,2.69325
20220831,2.6313012
20220830,2.6557956
20220829,2.504034
20220828,2.5367904
20220827,3.2243508
20220826,3.086424
20220825,2.9231604
20220824,3.0337092
20220823,3.220722
20220822,3.093228
20220821,3.2545476
20220820,4.2895332
20220819,3.5178624
20220818,3.1694976
20220817,3.5127108
20220816,3.6053424
20220815,3.3847308
20220814,3.4715628
20220813,4.462938
20220812,3.5362008
20220811,3.301884
20220810,3.3252444
20220809,3.2957928
20220808,3.3550848
20220807,3.406212
20220806,4.2746292
20220805,3.5585244
20220804,3.1803192
20220803,3.239352
20220802,3.3500304
20220801,3.4294428
20220731,3.5401536
20220730,4.342248
20220729,3.4791444
20220728,2.8732968
20220727,3.04884
20220726,3.2612868
20220725,3.3330528
20220724,3.3796116
20220723,4.2128424
20220722,3.530142
20220721,3.0716172
20220720,3.2290812
20220719,3.363444
20220718,3.3628284
20220717,3.4824492
20220716,4.3888068
20220715,3.6252036
20220714,3.1033368
20220713,3.0218832
20220712,3.0294324
20220711,3.235626
20220710,3.0689928
20220709,4.026186
20220708,3.2870448
20220707,2.7931392
20220706,2.736504
20220705,2.6311068
20220704,2.7086076
20220703,2.6859276
20220702,3.5816256
20220701,2.9206332
20220630,2.4273108
20220629,2.2972572
20220628,2.3818536
20220627,2.1053196
20220626,2.1961044
20220625,2.8507788
20220624,2.4345684
20220623,2.0859444
20220622,2.1557664
20220621,2.21454
20220620,2.0689344
20220619,1.9357056
20220618,2.3527908
20220617,2.0699064
20220616,1.8590148
20220615,1.7328168
20220614,1.6362648
20220613,1.4344452
20220612,1.2444192
20220611,2.0623896
20220610,2.14731
20220609,1.7533908
20220608,1.6641936
20220607,1.6110576
20220606,1.3690944
20220605,1.1723292
20220604,1.2081312
20220603,1.6510392
20220602,1.434834
20220601,0.9492552
20220531,0.6216588
20220530,0.692388
20220529,0.8549712
20220528,0.9940644
20220527,1.0083204
20220526,0.9718056
20220525,0.9403452
20220524,0.9926064
20220523,0.9805212
20220522,0.9694728
20220521,0.9239832
20220520,1.0437336
20220519,1.0463256
20220518,1.0833912
20220517,1.1797812
20220516,1.3068216
20220515,1.0275336
20220514,1.1338056
20220513,1.239948
20220512,1.114236
20220511,1.1807856
20220510,1.2084552
20220509,1.1509776
20220508,1.0036872
20220507,1.0996884
20220506,1.1627712
20220505,1.1551896
20220504,1.1494548
20220503,1.0386792
20220502,1.022382
20220501,1.1191608
20220430,1.3291452
20220429,1.1959812
20220428,1.074384
20220427,1.2756852
20220426,1.4187636
20220425,1.5695208
20220424,1.3933944
20220423,1.6947144
20220422,1.5154128
20220421,1.2445164
20220420,1.3111956
20220419,1.3291128
20220418,1.0096812
20220417,0.9259272
20220416,1.273806
20220415,1.1474784
20220414,0.919836
20220413,0.9942588
20220412,1.02708
20220411,0.7873848
20220410,0.76626
20220409,0.7975908
20220408,0.8581464
20220407,0.7808724
20220406,0.5256576
20220405,0.3243564
20220404,0.3186864
20220403,0.3393252
20220402,0.3250692
20220401,0.3331044
20220331,0.3321648
20220330,0.3159972
20220329,0.2954232
20220328,0.3047868
20220327,0.2660688
20220326,0.2838888
20220325,0.3198852
20220324,0.2982744
20220323,0.2700216
20220322,0.2614356
20220321,0.33534
20220320,0.2795472
20220319,0.2892996
20220318,0.392202
20220317,0.338256
20220316,0.3100032
20220315,0.374382
20220314,0.5716656
20220313,0.8180352
20220312,1.8311184
20220311,1.8669204
20220310,1.8203616
20220309,2.3338044
20220308,2.9131488
20220307,2.7947592
20220306,2.6753976
20220305,3.526416
20220304,3.182166
20220303,2.8710288
20220302,2.720628
20220301,3.160296
20220228,2.7370548
20220227,3.1418604
20220226,3.8992104
20220225,3.1916916
20220224,2.8368792
20220223,2.9957364
20220222,3.160782
20220221,3.0721032
20220220,3.0256092
20220219,3.5749512
20220218,3.0213648
20220217,3.1193424
20220216,2.6884548
20220215,2.0759976
20220214,1.6670448
20220213,1.7410464
20220212,2.5356888
20220211,2.4087132
20220210,2.2561092
20220209,2.0756412
20220208,1.8864576
20220207,2.4326892
20220206,2.4622056
20220205,1.38996
20220204,1.2190824
20220203,1.1417112
20220202,0.9921528
20220201,0.6932628
20220131,1.2653172
20220130,1.4555376
20220129,1.3467708
20220128,1.39158
20220127,1.420092
20220126,1.9682352
20220125,2.1086892
20220124,1.7948304
20220123,1.7025552
20220122,2.4962904
20220121,2.251314
20220120,1.9648008
20220119,2.16432
20220118,2.1570624
20220117,1.9821348
20220116,1.9989828
20220115,2.7685152
20220114,2.4130548
20220113,2.11248
20220112,2.2865652
20220111,2.3982156
20220110,2.177442
20220109,2.4086808
20220108,3.4892856
20220107,2.6165592
20220106,2.6595864
20220105,2.71026
20220104,2.7861408
20220103,2.9071548
20220102,2.6960688
20220101,4.3598412
20211231,3.6230004
20211230,2.6625024
20211229,2.6276076
20211228,2.7096444
20211227,2.5769664
20211226,2.4641172
20211225,3.1161672
20211224,2.9106216
20211223,2.5300836
20211222,2.6727732
20211221,2.7927828
20211220,2.7524124
20211219,2.771172
20211218,3.7260324
20211217,3.0554172
20211216,2.6199612
20211215,2.7206604
20211214,2.8088208
20211213,2.7297
20211212,2.6852796
20211211,3.6932436
20211210,3.04074
20211209,2.576124
20211208,2.7280152
20211207,2.7168696
20211206,2.7060156
20211205,2.6708292
20211204,3.685014
20211203,3.0617352
20211202,2.5948188
20211201,2.7222804
20211130,2.6926344
20211129,2.7004104
20211128,2.6326296
20211127,3.5914104
20211126,3.0932928
20211125,2.4893244
20211124,2.5909632
20211123,2.5912872
20211122,2.4612012
20211121,2.3479956
20211120,3.1966164
20211119,2.8932228
20211118,2.3842836
20211117,2.403432
20211116,2.7506952
20211115,2.7125928
20211114,2.5838028
20211113,3.6380988
20211112,2.9438964
20211111,2.5107408
20211110,2.6406648
20211109,2.4514488
20211108,1.9859904
20211107,1.8110952
20211106,3.3437448
20211105,2.8182168
20211104,2.482326
20211103,2.520072
20211102,2.4364152
20211101,2.405214
20211031,2.2775256
20211030,3.0024108
20211029,2.6162352
20211028,2.2661532
20211027,2.3338044
20211026,2.4728652
20211025,2.582766
20211024,2.6438076
20211023,4.036068
20211022,3.2147928
20211021,2.8419012
20211020,2.999916
20211019,3.0440772
20211018,3.0638412
20211017,3.2143068
20211016,4.40964
20211015,3.3210648
20211014,2.8945836
20211013,3.0286224
20211012,3.0054888
20211011,2.9042388
20211010,3.5890452
20211009,3.061152
20211008,3.3740064
20211007,3.858192
20211006,3.6955764
20211005,3.477978
20211004,3.4725024
20211003,3.5495172
20211002,3.76245
20211001,5.587056
20210930,3.3994404
20210929,3.0874932
20210928,2.971566
20210927,2.9099412
20210926,2.6501256
20210925,3.2930388
20210924,2.9481084
20210923,3.0565512
20210922,3.3793524
20210921,3.1901364
20210920,3.3314652
20210919,4.8006756
20210918,3.6868608
20210917,3.0845772
20210916,3.0461184
20210915,3.1181112
20210914,2.590056
20210913,2.6088156
20210912,2.8042848
20210911,3.8244636
20210910,2.7823176
20210909,2.4054408
20210908,2.5054596
20210907,2.4596136
20210906,2.4707916
20210905,2.7848448
20210904,3.773142
20210903,2.8328292
20210902,2.4882876
20210901,2.5966008
20210831,2.3767992
20210830,2.4027192
20210829,2.430162
20210828,3.2318352
20210827,2.428704
20210826,2.2249404
20210825,2.2068936
20210824,2.1991824
20210823,2.1907908
20210822,2.0759976
20210821,2.8940652
20210820,2.0874348
20210819,1.89702
20210818,2.0492028
20210817,1.982232
20210816,1.972188
20210815,1.931688
20210814,2.6074224
20210813,2.0097072
20210812,1.9124748
20210811,1.8708408
20210810,1.848096
20210809,1.8062676
20210808,1.80306
20210807,2.432916
20210806,2.1103416
20210805,2.3171184
20210804,2.229282
20210803,2.315142
20210802,2.629098
20210801,2.8088208
20210731,3.4457724
20210730,2.5254504
20210729,2.4279588
20210728,2.6374248
20210727,2.3571648
20210726,2.5114212
20210725,2.759346
20210724,3.8366784
20210723,2.8535004
20210722,2.6751384
20210721,2.8526904
20210720,2.8372032
20210719,2.9568888
20210718,3.0796524
20210717,4.0876488
20210716,3.0888216
20210715,2.921508
20210714,2.8060344
20210713,2.5391232
20210712,2.6401788
20210711,3.274992
20210710,4.2355548
20210709,3.1204116
20210708,2.6476308
20210707,2.8435536
20210706,2.4804468
20210705,2.724192
20210704,3.0592728
20210703,3.9190068
20210702,2.8276452
20210701,2.5457976
20210630,2.7889596
20210629,2.6706348
20210628,2.7792072
20210627,2.8646784
20210626,3.7915776
20210625,2.8428084
20210624,2.6176932
20210623,2.7741852
20210622,2.722896
20210621,2.8990224
20210620,3.0979584
20210619,3.9922308
20210618,2.9726352
20210617,2.7217944
20210616,2.9166156
20210615,3.0339684
20210614,3.293136
20210613,3.6657684
20210612,5.0267628
20210611,2.983554
20210610,2.6764992
20210609,2.771496
20210608,2.6464644
20210607,2.8365876
20210606,3.054672
20210605,4.2189336
20210604,2.923128
20210603,2.6439048
20210602,2.8173744
20210601,2.507436
20210531,2.7311904
20210530,2.8885572
20210529,3.9251304
20210528,2.743308
20210527,2.4385212
20210526,2.64951
20210525,2.5360776
20210524,2.7343656
20210523,2.8423872
20210522,4.0351932
20210521,2.8422576
20210520,2.588112
20210519,2.5291116
20210518,2.5707456
20210517,2.6938008
20210516,2.7412344
20210515,3.8941884
20210514,2.7945648
20210513,2.476008
20210512,2.5565544
20210511,2.5558416
20210510,2.598804
20210509,3.342546
20210508,2.7837756
20210507,2.7161892
20210506,3.409938
20210505,4.1501484
20210504,3.4545852
20210503,3.6618156
20210502,3.904848
20210501,5.513346
20210430,3.366846
20210429,2.6734536
20210428,2.5291116
20210427,2.625372
20210426,2.59929
20210425,2.5376004
20210424,3.5023428
20210423,2.6766612
20210422,2.502252
20210421,2.671704
20210420,2.679156
20210419,2.7764532
20210418,2.927502
20210417,3.9811824
20210416,2.7562356
20210415,2.6228448
20210414,2.712528
20210413,2.3997384
20210412,2.365848
20210411,2.5663392
20210410,3.4237404
20210409,2.6195076
20210408,2.6973972
20210407,2.5210116
20210406,2.903688
20210405,2.9323296
20210404,3.077514
20210403,4.547826
20210402,2.6210304
20210401,2.333772
20210331,2.3596596
20210330,2.3068152
20210329,2.3636124
20210328,2.6686908
20210327,3.5235648
20210326,2.4811272
20210325,2.298132
20210324,2.371842
20210323,2.3761512
20210322,2.5089588
20210321,2.7483624
20210320,3.6773352
20210319,2.4000624
20210318,2.2184604
20210317,2.251638
20210316,2.1300084
20210315,2.1451716
20210314,2.0550996
20210313,2.798064
20210312,2.1917628
20210311,1.9743588
20210310,2.071008
20210309,2.0111004
20210308,2.0636856
20210307,2.03391
20210306,2.7042012
20210305,2.2382568
20210304,2.2511196
20210303,2.4138
20210302,2.377836
20210301,2.1653568
20210228,2.5052976
20210227,2.7887976
20210226,1.9664532
20210225,1.8487116
20210224,1.92213
20210223,1.8615744
20210222,1.8782928
20210221,2.1050604
20210220,1.8183528
20210219,1.587762
20210218,1.960848
20210217,1.6814304
20210216,1.1136204
20210215,0.9842148
20210214,0.8727588
20210213,0.8430804
20210212,0.59535
20210211,1.0913616
20210210,1.2513528
20210209,1.1661084
20210208,1.0979388
20210207,1.0173276
20210206,1.3291128
20210205,1.0976796
20210204,0.978804
20210203,0.9945828
20210202,0.9090792
20210201,0.8975448
20210131,0.7757208
20210130,1.2230028
20210129,0.9234972
20210128,0.8839044
20210127,0.95175
20210126,0.8786232
20210125,0.8285652
20210124,0.8116524
20210123,1.0999476
20210122,0.8716572
20210121,0.8383176
20210120,0.7633764
20210119,0.5683932
20210118,0.3674484
20210117,0.3024864
20210116,0.3382884
20210115,0.3597372
20210114,0.4094064
20210113,0.6960816
20210112,1.0567584
20210111,1.0964484
20210110,1.1040948
20210109,1.514052
20210108,1.9248192
20210107,1.43613
20210106,1.3114224
20210105,0.5868612
20210104,1.438398
20210103,1.8555804
20210102,1.9972008
20210101,3.347568
20201231,2.2646628
20201230,1.9202184
20201229,1.8687996
20201228,2.0710728
20201227,1.9070964
20201226,2.7768096
20201225,2.0129796
20201224,1.996812
20201223,2.0042964
20201222,1.9494756
20201221,2.0588256
20201220,2.2901292
20201219,3.0363336
20201218,2.0990016
20201217,1.8253836
20201216,1.8763164
20201215,1.8907668
20201214,1.9279944
20201213,2.06712
20201212,2.9850444
20201211,2.0461248
20201210,1.8596952
20201209,1.9365156
20201208,1.869804
20201207,2.075058
20201206,2.0318688
20201205,2.8931256
20201204,1.9043424
20201203,1.7117244
20201202,1.7567604
20201201,1.7728308
20201130,1.8755388
20201129,2.0073744
20201128,2.9907792
20201127,2.0424312
20201126,1.7875404
20201125,1.7718912
20201124,2.056104
20201123,1.9179828
20201122,1.942704
20201121,3.0027024
20201120,2.0650464
20201119,2.0337804
20201118,2.0404548
20201117,2.2252968
20201116,2.0247732
20201115,2.1323412
20201114,3.077676
20201113,2.2318416
20201112,2.2351464
20201111,2.3053896
20201110,2.2260096
20201109,2.4082596
20201108,2.2344336
20201107,3.529656
20201106,2.459484
20201105,2.2393584
20201104,2.3324112
20201103,1.9611072
20201102,2.2120776
20201101,2.6313336
20201031,3.5757612
20201030,2.5810164
20201029,2.0281104
20201028,2.316762
20201027,2.3188032
20201026,2.4824232
20201025,2.6271864
20201024,3.5857404
20201023,2.5160544
20201022,2.2706892
20201021,2.3226912
20201020,2.3315688
20201019,2.4589656
20201018,2.6319168
20201017,3.5142336
20201016,2.5807248
20201015,2.1581316
20201014,2.3501016
20201013,2.3651676
20201012,2.3900508
20201011,3.1015224
20201010,2.5920972
20201009,2.7801792
20201008,3.3199632
20201007,3.2651424
20201006,3.3437772
20201005,2.8908252
20201004,2.6342496
20201003,3.0405456
20201002,3.154788
20201001,4.9320252
20200930,2.9329776
20200929,2.1297816
20200928,2.0653056
20200927,2.0286288
20200926,2.774412
20200925,2.6354808
20200924,2.151846
20200923,2.1465
20200922,2.0939472
20200627,1.5301224
20200626,1.4855724
20200625,2.1233664
20200505,2.5760592
20200504,2.605932
20200503,2.7762264
20200502,2.8451088
20200501,4.0803264
20200407,1.8211392
20200406,1.8316692
20200405,1.8353952
20200404,2.4833304
20200403,2.1055788
20200402,1.9116648
20200401,1.9322064
20200315,1.2760416
20200314,1.5671556
20200313,1.309932
20200312,1.2251088
20200311,1.1943936
20200310,1.2043728
20200309,1.1066544
20200308,1.0428912
20200307,1.300698
20200306,1.1459556
20200305,1.0634652
20200304,0.9756936
20200303,0.9786744
20200302,0.9822384
20200301,0.8448948
20200229,1.0185264
20200228,0.8929116
20200227,0.8337492
20200226,0.8326152
20200225,0.7778268
20200225,0.7778268
20200224,0.7180164
20200224,0.7180164
20200223,0.6674076
20200223,0.6674076
20200222,0.7571232
20200222,0.7571232
20200221,0.6530544
20200221,0.6530544
20200220,0.6009876
20200220,0.6009876
20200219,0.5649588
20200219,0.5649588
20200218,0.5666112
20200218,0.5666112
20200217,0.526662
20200217,0.526662
20200216,0.433026
20200216,0.433026
20200215,0.4650696
20200215,0.4650696
20200214,0.46656
20200214,0.46656
20200213,0.4949424
20200213,0.4949424
20200212,0.4726836
20200212,0.4726836
20200211,0.512406
20200211,0.512406
20200210,0.5908464
20200210,0.5908464
20200209,0.5771412
20200209,0.5771412
20200208,0.610254
20200208,0.610254
20200207,0.5678424
20200207,0.5678424
20200206,0.5251068
20200206,0.5251068
20200205,0.5887728
20200205,0.5887728
20200204,0.6477732
20200204,0.6477732
20200203,0.772254
20200203,0.772254
20200202,0.8416548
20200202,0.8416548
20200201,0.8362116
20200201,0.8362116
20200131,0.9997992
20200131,0.9997992
20200130,1.0874736
20200130,1.0874736
20200129,0.992088
20200129,0.992088
20200128,1.1688624
20200128,1.1688624
20200127,1.3860072
20200127,1.3860072
20200126,1.4832072
20200126,1.4832072
20200125,1.3704876
20200125,1.3704876
20200124,2.3369796
20200124,2.3369796
20200123,2.6649
20200123,2.6649
20200122,2.708478
20200122,2.708478
20200121,2.7472932
20200121,2.7472932
20200120,2.4752628
20200120,2.4752628
20200119,2.4605856
20200119,2.4605856
20200118,3.2643324
20200118,3.2643324
20200117,2.6896212
20200117,2.6896212
20200116,2.5276536
20200116,2.5276536
20200115,2.6176608
20200115,2.6176608
20200114,2.52153
20200114,2.52153
20200113,2.5279128
20200113,2.5279128
20200112,3.2431752
20200112,3.2431752
20200111,4.3790868
20200111,4.3790868
20200110,3.3773436
20200110,3.3773436
20200109,3.561246
20200108,3.3447816
20200107,3.3140988
20200106,2.6412156
20200105,3.0393792
20200104,3.9556188
20200103,4.4011188
20200102,1.4437116
20200101,2.1736836
20190328,2.5486164
20190327,2.7262656
20190326,2.7389664
20190325,2.7794664
20190324,3.1104324
20190323,3.9951144
20190322,3.0368196
20190321,2.6182764
20190320,2.7943056
20190319,2.7413316
20190318,2.77992
20190317,3.1028832
20190316,4.0980816
20190315,2.9810592
20190314,2.5526988
20190313,2.655342
20190312,2.60982
20190311,2.6787024
20190310,2.968002
20190309,3.9734388
20190309,3.9734388
20190308,3.01401
20190308,3.01401
20190307,2.57418
20190307,2.57418
20190306,2.7402624
20190306,2.7402624
20190305,2.7701352
20190305,2.7701352
20190304,2.7861084
20190304,2.7861084
20190303,3.1009392
20190303,3.1009392
20190302,4.1696208
20190302,4.1696208
20190301,3.1020408
20190301,3.1020408
20190228,3.5966916
20190228,3.5966916
20190227,2.9974536
20190227,2.9974536
20190226,2.6093664
20190226,2.6093664
20190225,2.772306
20190225,2.772306
20190224,3.888972
20190224,3.888972
20190223,4.2685704
20190223,4.2685704
20190222,3.2461884
20190222,3.2461884
20190221,2.9260764
20190221,2.9260764
20190220,2.6197668
20190220,2.6197668
20190219,2.6753004
20190219,2.6753004
20190218,2.7200124
20190218,2.7200124
20190217,3.0293028
20190217,3.0293028
20190216,3.5503272
20190216,3.5503272
20190215,2.5069824
20190215,2.5069824
20190214,2.4846264
20190214,2.4846264
20190213,2.769066
20190213,2.769066
20190212,2.5813728
20190212,2.5813728
20190211,3.333312
20190211,3.333312
20190210,3.4306092
20190210,3.4306092
20190209,2.6776008
20190209,2.6776008
20190208,2.50857
20190208,2.50857
20190207,2.3335128
20190207,2.3335128
20190206,2.3634504
20190206,2.3634504
20190205,1.4146812
20190205,1.4146812
20190204,2.0065968
20190204,2.0065968
20190203,2.2604832
20190203,2.2604832
20190202,2.3279076
20190202,2.3279076
20190201,2.344302
20190201,2.344302
20190131,2.243052
20190131,2.243052
20190130,2.330694
20190130,2.330694
20190129,2.3239872
20190129,2.3239872
20190128,2.2883796
20190128,2.2883796
20190127,2.6715096
20190127,2.6715096
20190126,3.4550064
20190126,3.4550064
20190125,2.6556012
20190125,2.6556012
20190124,2.4305184
20190124,2.4305184
20190123,2.53368
20190123,2.53368
20190122,2.3790348
20190122,2.3790348
20190121,2.2379004
20190121,2.2379004
20190120,2.4814512
20190119,3.3303312
20190118,2.5977996
20190117,2.2987476
20190116,2.3676948
20190115,2.2558176
20190114,2.3429412
20190113,2.467746
20190112,3.4877628
