date,index
20221010,0.473364
20221009,0.4849956
20221008,0.6673428
20221007,0.8851356
20221006,0.828144
20221005,0.7646076
20221004,0.671652
20221003,0.572346
20221002,0.5410152
20221001,0.6186132
20220930,0.566676
20220929,0.5781456
20220928,0.5924988
20220927,0.5866344
20220926,0.572994
20220925,0.5755536
20220924,0.575748
20220923,0.5309712
20220922,0.476928
20220921,0.4617972
20220920,0.4504572
20220919,0.4116744
20220918,0.4135212
20220917,0.46899
20220916,0.4482864
20220915,0.4496148
20220914,0.5559192
20220913,0.7319808
20220912,0.7395624
20220911,0.5808672
20220910,0.3982284
20220909,0.5188536
20220908,0.4406076
20220907,0.4541508
20220906,0.4407372
20220905,0.4346136
20220904,0.4262868
20220903,0.439182
20220902,0.428976
20220901,0.4056804
20220831,0.3731508
20220830,0.3871476
20220829,0.44955
20220828,0.511272
20220827,0.560682
20220826,0.8139204
20220825,0.7646076
20220824,0.7786044
20220823,0.8625204
20220822,0.9997344
20220821,1.1507184
20220820,1.0648584
20220819,1.0423728
20220818,1.0075752
20220817,1.1298528
20220816,1.1744676
20220815,1.3392864
20220814,1.4279004
20220813,1.2458448
20220812,1.2724776
20220811,1.303776
20220810,1.3204944
20220809,1.3035168
20220808,1.6285536
20220807,1.7581212
20220806,1.4152968
20220805,1.4315616
20220804,1.3279464
20220803,1.2967452
20220802,1.280934
20220801,1.5056928
20220731,1.5861096
20220730,1.2437388
20220729,1.1773188
20220728,1.059156
20220727,1.0812204
20220726,1.09188
20220725,1.344276
20220724,1.3811148
20220723,1.116828
20220722,1.1139444
20220721,1.0430208
20220720,1.0307736
20220719,1.0365408
20220718,1.2005496
20220717,1.2620448
20220716,1.0007388
20220715,1.009746
20220714,0.8970912
20220713,0.8655012
20220712,0.8435664
20220711,1.0418544
20220710,1.0237104
20220709,0.829602
20220708,0.8223768
20220707,0.7294212
20220706,0.6817932
20220705,0.5808672
20220704,0.6834456
20220703,0.7032096
20220702,0.5932764
20220701,0.5579928
20220630,0.4992516
20220629,0.4670784
20220628,0.445824
20220627,0.4106052
20220626,0.4408344
20220625,0.415854
20220624,0.3925908
20220623,0.3272076
20220622,0.330804
20220621,0.3232224
20220620,0.3234168
20220619,0.31509
20220618,0.3262032
20220617,0.3261708
20220616,0.3067632
20220615,0.3038796
20220614,0.2841156
20220613,0.2739096
20220612,0.2692116
20220611,0.2991168
20220610,0.2994732
20220609,0.28836
20220608,0.2786724
20220607,0.297756
20220606,0.3130812
20220605,0.3020004
20220604,0.2794824
20220603,0.2649996
20220602,0.3325536
20220601,0.3567564
20220531,0.4018248
20220530,0.4655556
20220529,0.4297212
20220528,0.2983068
20220527,0.2309148
20220526,0.1969272
20220525,0.1436292
20220524,0.126846
20220523,0.1203336
20220522,0.1226664
20220521,0.1036152
20220520,0.1349136
20220519,0.1115856
20220518,0.1086696
20220517,0.1048788
20220516,0.1016712
20220515,0.0940248
20220514,0.0845316
20220513,0.0715716
20220512,0.0940248
20220511,0.147582
20220510,0.2499336
20220509,0.2624076
20220508,0.2627316
20220507,0.273294
20220506,0.2635416
20220505,0.3114288
20220504,0.3594132
20220503,0.3049812
20220502,0.273294
20220501,0.2759832
20220430,0.3124656
20220429,0.290142
20220428,0.263898
20220427,0.2778624
20220426,0.2963304
20220425,0.2869668
20220424,0.270054
20220423,0.279126
20220422,0.254178
20220421,0.2377188
20220420,0.232632
20220419,0.2320164
20220418,0.2435508
20220417,0.231498
20220416,0.2387556
20220415,0.2265408
20220414,0.2135484
20220413,0.225828
20220412,0.2378808
20220411,0.239274
20220410,0.2511972
20220409,0.2129652
20220408,0.2286792
20220407,0.2369736
20220406,0.2811672
20220405,0.2502576
20220404,0.1755432
20220403,0.194886
20220402,0.1646244
20220401,0.1637496
20220331,0.1432728
20220330,0.1790748
20220329,0.1588572
20220328,0.1910952
20220327,0.1949832
20220326,0.2192184
20220325,0.192132
20220324,0.218538
20220323,0.2245644
20220322,0.2390472
20220321,0.2928636
20220320,0.2293272
