city_name_remove,city_id_name_remove
济南,泰安
长春,松原
濮阳,安阳
松原,白城
吉安,赣州
宁波,上海
深圳,河源
温州,宁德
深圳,揭阳
嘉兴,上海
保山,临沧
上海,南通
泰安,济宁
聊城,濮阳
深圳,汕尾
武威,兰州
深圳,梅州
无锡,上海
潍坊,日照
盘锦,营口
