city_name_remove,city_id_name_remove
苏州,无锡
成都,内江
曲靖,毕节
深圳,汕尾
内江,资阳
南充,广元
惠州,河源
来宾,柳州
揭阳,深圳
绵阳,遂宁
唐山,秦皇岛
达州,成都
南京,滁州
