city_name_add,city_id_name_add
上海,厦门
北京,烟台
合肥,苏州
桂林,广州
成都,贵阳
淮北,合肥
阜阳,上海
长治,晋中
北京,苏州
重庆,广州
深圳,厦门
深圳,茂名
潍坊,济宁
蚌埠,南京
龙岩,福州
南阳,洛阳
深圳,武汉
广州,郴州
北京,济宁
徐州,上海
蚌埠,亳州
太原,晋城
