city_name_add,city_id_name_add
上海,六安
重庆,深圳
蚌埠,南京
北京,苏州
上海,上饶
蚌埠,上海
上海,福州
深圳,南宁
泸州,内江
桂林,广州
广州,潮州
重庆,绵阳
上海,南昌
北京,安阳
上海,滁州
上海,青岛
牡丹江,鸡西
北京,济宁
深圳,厦门
张掖,兰州
上海,厦门
