city_name_remove,city_id_name_remove
潍坊,泰安
南昌,萍乡
广州,郴州
保定,邢台
齐齐哈尔,绥化
石家庄,承德
赤峰,承德
潍坊,菏泽
聊城,潍坊
滨州,青岛
昆明,德宏傣族景颇族自治州
太原,晋城
