city_name_remove,city_id_name_remove
金华,上饶
广州,郴州
上海,阜阳
济南,上海
重庆,深圳
上海,福州
石家庄,承德
昆明,北京
长沙,上海
保定,邢台
杭州,上饶
上海,厦门
东莞,茂名
重庆,广州
